A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A14,Class
a,25,6.650366745462555,y,p,no_cc,v,1.1030597635560562,f,331,f,t,33255,0
a,53,1.753712786234496,y,p,no_cc,v,2.991126470318694,f,742,t,f,24567,1
d,55,9.144119459249598,u,p,cc,t,3.678315571195949,f,461,t,f,68847,0
b,57,4.187705248920731,u,g,cc,v,4.991737556964749,f,553,f,f,124817,1
b,37,3.8313852824949746,u,g,cc,t,4.665566656717789,f,820,t,t,68003,1
a,52,5.189177052828375,u,g,cc,t,3.2128259976759574,t,779,f,f,40389,0
d,65,0.46965966775055046,y,p,no_cc,v,2.10624026647036,f,309,t,f,64523,0
c,42,1.662833687560794,u,p,no_cc,v,3.1808868235411634,f,804,t,f,143802,1
b,52,7.380336164263705,u,g,cc,v,3.92825809040116,f,735,f,t,81576,1
c,42,0.8279866792512647,u,g,cc,t,0.5916809546169366,f,410,f,t,147342,1
c,46,6.031521094663882,u,p,no_cc,v,2.049524448481441,t,452,f,t,63919,0
a,35,2.4534910968132095,u,g,no_cc,v,4.199011428178086,t,401,t,f,102103,0
d,63,3.8929561404197655,u,g,cc,t,1.91916475966522,t,490,t,t,142443,0
c,35,2.8869373677069987,u,g,no_cc,t,2.8593613561359326,f,380,f,f,23358,0
c,19,3.5567271646494913,y,g,cc,t,2.938846804310991,t,788,t,t,108535,1
b,52,7.1904590518424545,u,g,no_cc,v,0.9223812656681968,t,387,f,f,127894,0
c,33,2.9712171562317504,u,g,no_cc,t,1.811177208261442,t,493,f,t,141485,0
b,58,5.664046402968972,y,g,no_cc,v,1.6725564437096607,f,403,t,t,96524,1
c,53,4.760504021990997,u,p,cc,t,0.13098354266032397,t,395,f,t,143416,0
b,50,6.636711653626481,u,p,no_cc,t,0.12095881945677622,t,722,t,f,125982,1
a,21,9.36829739324758,u,p,no_cc,t,4.158485218378868,f,497,t,t,117057,0
b,50,7.325720972102503,u,p,cc,t,1.3653540498640622,t,300,f,t,25698,0
d,31,2.149403785907568,u,p,cc,t,2.5903938311940773,t,706,f,f,86809,1
b,38,0.3118313506128467,u,g,no_cc,v,1.4936278679438653,t,677,f,f,113079,1
c,65,2.622640442998251,u,g,no_cc,t,4.703396225576703,t,466,t,f,75805,0
b,37,5.9507793070025485,y,g,no_cc,t,1.2964837943288687,t,808,t,t,51349,0
a,25,0.5142581348425035,u,g,no_cc,t,2.1482840636946756,t,612,t,t,96777,1
b,24,4.963662472012364,y,g,cc,v,4.3636512524230096,f,717,t,t,70248,1
b,20,5.968428489168892,y,g,cc,v,4.209667833959044,t,776,f,f,95033,1
d,34,3.3424389081696084,u,g,no_cc,v,0.9305070892313866,t,372,f,t,127411,0
c,50,7.7091220374582194,y,g,cc,t,4.013216548978552,t,440,t,f,118239,0
c,65,1.065982531337718,y,p,no_cc,v,2.290934433689463,t,561,t,t,64041,0
d,29,0.7513778173580876,y,p,cc,v,2.414844360426776,f,639,f,f,51954,1
b,68,7.281887562036033,y,g,no_cc,t,0.6673998620797189,f,607,f,f,28002,0
a,39,4.954913162061985,y,g,cc,v,0.40300756878562327,t,544,f,f,89783,0
b,39,6.88402396427736,y,p,no_cc,t,3.639696534868826,f,814,t,f,127524,1
a,63,4.348273386037462,y,g,cc,t,2.482305761776499,f,636,t,t,107234,1
a,47,2.464020332391068,y,g,no_cc,t,2.1842535130758978,t,375,f,t,144857,0
d,55,8.191023176741997,u,g,no_cc,t,3.6475411432619835,f,474,t,t,39738,0
a,55,7.994158789689792,y,p,cc,t,3.8275644949555487,t,408,f,f,30703,0
b,62,6.946964708544268,y,g,cc,v,0.7945408383467678,f,482,t,f,133776,1
c,68,2.7214513722996267,y,g,cc,t,3.0511257473882063,t,491,f,f,69422,0
b,25,5.902306668690871,u,g,cc,t,0.6767704113884276,t,364,t,t,103106,0
a,44,3.6097389694002677,y,p,no_cc,v,3.7568754301452283,f,773,f,t,81899,1
d,44,0.9158207332663415,u,p,no_cc,v,3.2847757813356977,f,399,t,t,32392,0
c,51,9.173135754622429,y,p,cc,t,4.78307310541729,t,843,f,f,64724,0
b,38,1.368186309189614,y,g,cc,t,0.3447900817821059,f,427,f,f,52299,0
a,47,9.502373538208024,u,p,no_cc,t,0.2852736057562716,f,751,t,t,35641,0
b,50,4.460057729579558,u,g,cc,v,1.4109353734660006,t,668,t,f,99534,1
b,45,1.8513292883861965,y,g,cc,t,1.3085284186795298,t,342,t,t,26305,0
c,64,5.419009473783581,u,g,cc,t,1.234893995359999,f,718,f,t,118262,1
a,50,8.729458358764083,u,g,cc,v,4.531272902605183,f,787,f,t,38782,0
c,22,7.322248864095612,u,p,cc,t,1.2477309992475305,t,377,t,t,98257,0
a,65,8.065611478614498,u,p,cc,v,1.359748630643155,f,569,t,t,125299,0
a,36,6.587833667107174,u,p,no_cc,v,3.7969913120898187,t,614,t,f,97963,1
d,21,6.922765645178525,u,p,no_cc,t,2.2486992122527,t,467,f,f,132086,0
c,52,8.491956515653193,u,g,cc,t,3.883552784775906,f,638,f,f,141987,1
d,66,2.4966800885918596,u,g,cc,t,0.3268307878219262,f,492,t,f,40566,0
a,34,4.894249636431405,y,p,cc,v,2.4378559683669216,f,752,t,t,144591,1
a,61,2.2120944181960223,u,p,cc,v,0.16806800091641316,f,582,t,t,87766,1
b,45,9.87668007996647,u,p,no_cc,v,0.3132660172767726,f,635,t,f,26511,0
b,47,9.440593396866133,u,p,no_cc,t,4.532187266722055,t,689,f,t,134816,0
a,46,0.394268113685059,u,g,no_cc,t,0.6962268555879758,t,824,f,t,127765,1
d,63,7.055751725156885,u,g,no_cc,v,2.6621034113760853,t,539,f,f,138360,0
d,23,9.252483174156659,y,p,no_cc,v,2.055478013003533,t,782,f,f,46177,0
c,52,1.8057534512733353,y,p,no_cc,v,1.7367166312942133,f,757,t,t,24765,1
b,58,5.679452305526294,u,g,cc,v,4.499166728436363,t,388,f,t,40354,0
d,54,9.154882975880419,y,p,cc,t,0.1091169838774475,f,394,t,t,43929,0
a,41,0.3394597858579884,u,g,cc,v,3.3189484308779456,t,751,f,f,48820,0
c,46,6.974202672468399,y,p,no_cc,v,4.816972171067752,t,727,f,t,131576,1
a,66,2.9734900737255074,y,g,cc,v,2.80084091730921,t,450,f,f,49523,0
a,63,9.243961953765304,u,p,no_cc,v,4.684112310165459,f,813,f,f,91088,1
d,48,9.710582451653679,y,g,cc,t,0.26128939643011884,t,675,f,t,86163,0
b,52,9.442664891134338,u,g,no_cc,t,2.093966595370807,t,321,f,f,97525,0
d,50,4.742142166574638,u,g,cc,t,1.3007889548102558,f,612,f,t,33780,1
c,69,8.620426509893134,y,p,no_cc,t,3.6541048249036487,t,818,t,f,26589,0
d,38,8.445493985350703,u,g,no_cc,t,4.906485452486233,t,505,t,t,54812,0
c,49,3.1910047324325563,u,g,no_cc,v,1.282650312221239,f,674,t,t,113664,1
b,40,8.289154741506774,u,g,cc,v,3.2708730073703722,f,750,t,t,65939,0
a,50,0.3700763471549262,u,p,no_cc,t,0.9904881637987006,f,478,t,f,71493,0
a,20,5.96269878482053,u,p,cc,t,2.8266512728580495,t,509,f,f,124188,0
a,35,2.3000883728770303,y,p,no_cc,v,2.319662433441681,t,799,t,f,113326,1
b,42,1.205668857772788,u,p,cc,t,4.860026648157685,t,763,f,f,60953,0
a,59,0.7695320162920916,y,g,no_cc,v,3.042636363482333,f,423,f,t,85785,1
d,48,6.962887758781397,u,g,no_cc,t,1.747531860434094,f,412,t,t,39309,0
a,20,3.3987496376806616,u,g,no_cc,t,0.5704789244396669,f,311,f,f,74195,0
c,57,7.247667715287615,u,g,cc,t,0.7562341436746728,f,425,f,f,135662,0
a,63,0.6535634079894237,u,p,cc,v,1.1265846497561753,f,630,f,t,45901,1
a,41,3.152903378306103,y,p,no_cc,t,1.25483330670149,f,582,f,f,43576,0
d,67,5.394912923753372,u,g,no_cc,t,4.253080289205689,t,439,t,t,51508,0
d,49,7.907231648389636,y,g,cc,t,2.8061139414126246,t,700,t,f,94711,0
a,64,3.187525029320699,u,p,no_cc,t,2.616954556871832,t,396,f,f,45464,0
a,39,6.2589137643700905,y,g,no_cc,v,0.5738443593460874,f,816,t,f,80281,1
d,40,8.85977748236187,u,g,cc,t,4.300698466747175,t,368,t,f,36260,0
b,19,6.158631881823045,u,p,no_cc,t,3.6140715160424186,t,417,f,t,144997,0
c,44,2.329594747536338,y,p,cc,v,0.3383418095000079,f,358,f,f,55440,0
c,59,0.2440078155653802,y,g,no_cc,v,3.539175486148843,f,332,t,t,115082,1
b,19,8.700988739009299,y,g,cc,v,2.7176910867132302,t,617,f,f,125583,0
a,43,0.21269410850387138,y,g,no_cc,t,0.4086267287338913,f,349,t,t,76683,0
a,34,8.747016726841995,u,p,cc,t,2.291503207643282,t,788,f,f,144206,0
a,57,5.28937134027212,u,g,cc,v,2.4234814356502348,t,318,t,t,61430,0
b,50,9.390676985128962,u,p,no_cc,t,0.8288727008163788,f,496,f,t,21987,0
c,26,7.987832357736654,u,g,no_cc,v,4.728490735001412,t,749,f,t,134778,0
c,60,9.979341105333376,u,p,cc,v,4.24987685740331,f,751,t,t,45105,0
d,65,3.5071181545171015,u,g,cc,t,3.3451116866455415,t,588,f,t,98484,0
c,56,7.671882889311269,u,g,cc,v,2.311477805003036,t,440,f,f,138747,0
a,46,4.019309136092422,y,p,no_cc,t,2.0588277079225428,t,383,t,f,33026,0
a,59,4.798756203039089,y,g,no_cc,v,3.2548673357547706,t,690,f,f,88309,1
c,43,6.275054632183701,u,p,no_cc,t,2.7271593470345272,t,514,t,t,65927,0
b,52,8.736771141863388,y,g,cc,v,0.3113655294094281,f,825,f,f,95414,1
b,67,9.840834691992951,y,g,no_cc,t,2.5625132438516585,t,514,t,f,77535,0
d,42,7.682734138645182,u,p,no_cc,v,4.032018086164197,t,702,f,f,62946,0
c,41,4.177667821673338,u,p,no_cc,t,2.29619938798479,t,427,t,f,146503,0
d,30,4.213570022770702,u,p,no_cc,v,0.25978288777134206,f,776,f,t,76561,1
c,24,7.375823015888915,u,g,cc,v,3.9313909969201655,f,703,f,t,30377,0
b,53,2.3877714576830233,y,g,no_cc,t,1.006818910679872,f,328,t,t,73592,0
d,62,1.1047411313139466,u,g,cc,v,1.2931041744401939,t,637,t,f,27347,0
d,37,3.546221576407765,y,p,cc,t,0.8235317671614795,f,660,f,f,53776,1
a,18,2.8723899165408175,y,g,no_cc,v,1.6510753243574876,f,691,t,t,23783,1
a,25,2.963081204559901,u,p,cc,v,3.783757528443175,t,517,t,f,75798,0
a,63,2.3360775104990994,y,g,cc,t,2.5969292975196865,f,501,f,f,24298,0
c,33,0.42093189636361883,u,g,no_cc,v,1.024406370753563,t,316,t,t,90204,0
a,31,0.1787393473341381,y,p,cc,t,4.3891503907602045,t,621,f,f,106207,1
d,29,9.877223897360315,u,g,no_cc,t,4.397909274757646,f,817,f,t,120356,1
c,68,4.277731337358624,y,p,no_cc,v,4.352892125230035,f,624,t,t,75161,1
d,40,3.8432664715968166,u,p,cc,v,1.1939810569076963,f,711,t,f,80652,1
d,32,6.796472826930699,u,p,no_cc,v,2.2561967209049403,t,617,f,t,54484,0
c,45,2.1825388786506417,u,p,cc,v,4.924948280704376,t,381,t,f,118614,0
b,51,9.499611839502254,y,g,cc,v,3.8600623815499517,f,773,f,t,149572,1
c,19,7.863450144155521,u,g,cc,t,0.1358371061277991,f,767,t,f,132695,1
c,49,0.8941100231225951,y,g,cc,t,0.32602295630246025,f,724,t,t,40922,1
d,40,4.175807757849284,u,p,no_cc,v,2.319656884061664,f,503,f,f,54028,0
d,39,8.791183075621646,u,g,cc,t,4.546101029307801,t,686,t,t,131461,0
d,68,9.447320222914103,y,p,no_cc,t,2.693508989763571,f,397,t,f,40316,0
a,42,4.674015112498697,y,g,no_cc,v,2.4890625401714512,f,644,t,f,96996,1
b,39,6.134113892107077,u,p,cc,t,0.5273684997831529,t,507,f,f,36968,0
a,39,1.6703394609207523,y,p,no_cc,t,3.2839005236214702,f,813,t,f,50266,1
b,66,9.911686261369766,y,p,cc,v,4.110515803001127,f,465,t,f,145679,0
a,69,2.3167170138344337,u,p,cc,v,1.9021000375378116,t,321,f,t,115745,0
d,59,9.427317741351256,y,p,cc,t,3.8780592546266375,f,453,t,f,44000,0
a,23,6.496466489923685,u,p,no_cc,v,4.8223832695040585,t,738,f,f,143239,1
d,32,6.077367948788591,u,g,cc,v,1.0188322956384455,f,594,t,f,34011,0
d,60,5.126885110165086,u,p,cc,v,2.6166481559737065,t,518,t,f,22866,0
d,54,2.3066981171775867,u,p,no_cc,t,1.4356897904228778,t,794,f,f,132669,1
b,50,1.7652803200550826,y,p,no_cc,t,3.9642720951691968,t,529,f,t,25898,0
b,25,2.2048620907017535,y,g,cc,v,2.8879668294057876,t,319,t,f,38395,0
d,61,1.8643826214425452,u,p,no_cc,t,3.1729120877515187,t,447,t,f,59019,0
a,61,7.795844735667533,y,g,no_cc,t,3.9895707980794706,t,407,f,t,123243,0
d,22,3.501252591667301,y,g,no_cc,v,1.9798523633122744,f,702,t,f,24006,1
c,56,0.5784267656339637,y,p,cc,t,4.575450342035216,t,782,t,t,54393,0
b,21,9.691026301408113,u,g,cc,v,2.6651443362307,f,666,t,f,30956,0
a,23,8.837858849634257,y,p,cc,t,0.78977411417674,f,713,t,f,70042,0
d,62,9.27752283195213,y,g,cc,t,3.4794955908440124,t,608,t,t,116199,0
d,49,9.949078226464353,y,g,cc,v,3.9663067521912723,t,433,f,t,26078,0
c,69,1.738952492194873,y,g,cc,v,1.5838083853376332,t,582,t,f,49631,0
b,47,3.9624201890265875,u,g,cc,v,4.285896284993765,f,372,f,t,115676,1
d,64,7.582384757040913,y,p,no_cc,t,4.530716273828832,f,780,f,t,141724,1
d,52,6.960206180537922,y,g,no_cc,t,1.3845224368890445,t,651,t,f,82901,1
d,57,1.5389590633985506,y,p,no_cc,v,4.91760736357611,f,625,f,f,127227,1
b,69,8.158331249906178,y,p,cc,v,0.7035576402437921,t,742,f,t,89497,0
d,33,2.2444057183666066,y,p,no_cc,t,1.01007834201245,f,399,f,t,114813,1
a,30,2.2381761482262306,u,g,cc,t,0.9211241961901306,t,358,f,f,137192,0
d,67,5.3697442289341355,u,p,cc,t,4.469948550039352,f,807,t,t,61574,1
c,59,5.929399348417031,u,g,no_cc,t,3.271462761624809,t,557,f,t,138494,0
a,47,5.8008620783781115,y,g,cc,v,0.7605214161113644,f,712,f,t,51417,1
a,36,0.9148683739775487,y,p,no_cc,t,2.201617091841745,t,751,t,t,108020,1
c,34,8.774608626303804,u,g,cc,v,3.07649012534901,f,364,f,f,103639,0
d,36,2.6560004258870604,u,g,no_cc,t,0.41732042494691646,f,453,t,t,85006,1
a,45,1.2951492128280417,u,p,cc,t,4.412081842036693,t,565,f,f,114881,0
b,43,8.887480798689772,y,p,cc,v,4.018017677207676,t,378,f,f,131862,0
a,54,9.556514982297534,y,g,no_cc,t,2.526033867883191,t,614,t,t,59454,0
d,43,8.621276172654506,u,p,cc,t,4.835633076295852,t,547,t,f,21587,0
a,40,8.09516074724878,y,g,no_cc,t,2.0888048963754984,f,713,f,t,141688,1
c,26,6.552419806390217,u,p,no_cc,t,4.920551595182489,t,324,f,t,128107,0
d,29,5.5085737060913935,y,p,no_cc,t,3.339599994018135,f,583,f,t,135584,1
b,18,0.8698675991141014,u,p,cc,t,3.173356366269707,t,748,t,f,74710,0
a,18,4.084532130706987,u,p,no_cc,t,0.829774476478925,t,600,t,f,143157,0
d,64,3.72688517012314,y,g,no_cc,t,4.40963879152322,t,367,f,t,106567,0
b,51,2.5975378376032623,y,p,no_cc,v,2.1374484396030757,f,306,t,f,111748,1
a,49,7.234201136885849,u,g,no_cc,t,0.8111670289123968,t,436,t,f,95886,0
d,65,4.9587573507877085,u,p,cc,t,0.0630375998787952,t,463,f,t,38816,0
c,42,0.8104621590764793,u,g,cc,v,2.7987784181919126,f,382,f,t,105824,1
b,57,2.2018320194981134,y,p,no_cc,t,2.6369981106133817,f,719,t,f,49432,1
b,62,6.832587636595959,y,p,cc,v,3.596768111845793,f,372,f,f,129758,1
c,18,0.7613085949030018,y,p,no_cc,v,4.4512902650890105,t,536,f,t,68617,0
c,33,8.512069140487688,y,p,no_cc,t,0.3970329232151476,t,345,t,t,92373,0
d,56,4.951465270139743,u,g,cc,v,3.657482451701812,t,561,f,f,54217,0
c,22,4.80586577326648,u,g,cc,v,0.9370597204879111,t,475,t,t,40884,0
a,39,5.924077846595176,y,g,no_cc,v,4.290885265785819,f,465,t,t,25454,0
c,46,8.246809659251491,y,g,cc,v,4.09531756930828,f,669,t,t,94960,1
c,20,3.4780920790219305,u,p,no_cc,v,2.7039687749277217,t,353,t,t,122421,0
a,29,6.780161525590636,u,g,no_cc,v,3.5512139931165576,t,718,t,f,127173,1
a,43,5.657319639957911,y,g,cc,v,1.5717505659187418,t,806,t,f,63618,0
b,33,2.6702827016942132,u,p,cc,t,2.3558394946640733,f,640,t,f,103948,1
d,68,8.78629986355158,u,g,no_cc,v,4.108184488552358,t,426,t,f,82671,0
a,54,7.974260216069281,u,p,cc,t,2.2963259858660696,f,708,t,t,67111,0
a,39,6.584518346584255,y,g,no_cc,t,1.788991326627209,t,666,t,f,59613,0
d,46,8.505817290942419,u,g,no_cc,t,2.4710622362514996,t,570,f,t,105678,0
c,31,8.672942009598025,y,g,no_cc,t,4.141246262186092,f,678,t,t,140592,1
a,45,7.083629767150348,u,p,cc,v,1.6760402368543637,t,372,t,f,122928,0
a,22,8.37013328363672,u,p,cc,t,0.868807965678719,f,547,f,t,144917,0
a,64,6.974714616692836,y,g,no_cc,t,3.5600701016539036,f,342,f,f,79993,0
a,66,6.801407717603004,u,g,no_cc,t,4.129891063540409,f,676,f,t,148652,1
d,47,6.186113782151843,y,p,cc,v,0.5031873926176667,f,340,t,f,28848,0
c,63,7.527166395576412,u,p,no_cc,v,1.1993705637797236,f,469,f,t,134853,0
c,69,1.586051052930737,y,g,no_cc,t,0.7098599488049695,t,511,f,f,98672,0
b,22,8.808707591989284,y,p,cc,t,1.7397070579108331,f,792,t,t,139279,1
d,29,8.71843527745232,y,g,cc,v,2.251754894527063,t,338,t,f,86125,0
a,33,0.29247283034559146,y,p,cc,t,3.7441316848165322,f,668,f,f,106444,1
b,43,8.258167505647627,u,p,cc,t,3.2557379244083706,f,450,t,f,137509,0
a,43,1.288698674734452,y,g,cc,v,3.1046428373921557,f,410,t,t,81602,1
a,65,3.351188542591419,u,p,cc,v,1.761874733048272,f,779,f,t,92045,1
b,38,7.435082562916078,y,g,no_cc,t,4.2072377654238,f,735,f,t,125997,1
a,56,1.607598960483082,y,g,no_cc,t,2.3564358369908227,t,346,f,t,62222,0
a,53,8.179670241190621,u,g,no_cc,v,4.8955246900757725,t,665,f,t,69223,0
a,50,8.32134177957742,u,g,cc,v,3.1707106914786842,t,368,f,t,130012,0
a,47,5.074677337608362,y,p,no_cc,t,0.6313237078225137,f,598,f,t,131246,1
a,54,0.0638587171683358,y,p,no_cc,t,3.3808878103771702,t,595,t,f,85333,0
a,40,2.870381331749128,u,g,cc,t,1.625520077158495,f,502,f,f,72732,0
a,27,6.169269183757422,y,g,cc,v,3.4316359834304873,t,360,t,f,142650,0
c,22,9.811861780274235,y,p,cc,v,0.3482057408120287,f,613,t,t,69420,0
d,53,6.3181352701666835,y,p,cc,t,0.8744071858797969,f,460,t,t,95504,1
d,51,2.5980358106415977,y,p,no_cc,v,4.2786862945289315,f,630,f,f,22462,1
c,69,6.340057030996114,y,p,no_cc,t,1.1358977851175744,t,827,f,f,29460,0
a,48,5.3998537971585545,y,p,no_cc,t,4.1852056262147,f,637,f,f,119319,1
d,27,7.798453951511436,u,p,cc,t,1.396380442272052,f,603,f,f,145602,1
a,36,1.069806388269584,u,g,no_cc,v,3.214409550293538,t,802,t,t,29275,0
d,49,7.61027902502028,u,g,cc,t,3.4707528675491552,t,637,t,t,114213,0
b,18,5.412665786761103,u,g,cc,v,2.5632737657252647,f,849,t,t,33269,1
d,22,9.629920038589946,u,p,no_cc,t,1.5265533834836564,t,574,t,f,149593,0
d,62,3.418721660386861,y,g,cc,v,1.0632218818554806,t,463,f,f,142672,0
d,21,6.326218931339481,y,g,no_cc,v,0.1659467728121311,f,742,f,f,85942,1
a,33,9.320281055100175,u,p,no_cc,v,1.519732006203619,f,618,t,f,92920,1
b,41,1.0250972799067926,y,p,no_cc,t,3.265813952656415,t,803,f,t,140737,1
b,33,9.372284872364512,y,p,no_cc,t,4.691524092242413,t,686,t,t,42553,0
a,19,6.878857223008134,y,p,cc,t,4.35602241131526,f,793,f,t,44366,1
d,66,0.678370591051719,u,p,no_cc,v,3.830323882676513,f,789,f,t,64036,1
c,45,3.0096356694681625,y,g,cc,t,3.9422367162664935,t,372,f,f,37369,0
a,49,7.081720886452816,u,g,no_cc,v,3.3249245173799764,t,808,t,f,31795,0
c,44,0.673506014687717,y,g,no_cc,t,1.301434287830015,t,689,t,f,90021,1
d,37,5.8217046017627325,y,p,cc,v,4.535975153529149,t,594,f,t,127205,0
d,41,3.4588305695295674,u,p,no_cc,v,3.3536615595291703,f,668,f,f,88154,1
b,29,6.209155177674771,u,p,cc,t,2.8022031549022,f,848,f,f,50143,1
c,67,0.4574203381251285,y,g,cc,v,0.5549473460674054,t,486,f,t,49425,0
a,52,8.715368061523762,y,p,cc,t,2.235277719032127,f,744,f,t,108209,1
c,50,9.734889691773969,y,g,cc,v,2.3017913560096313,t,662,f,f,95139,0
b,50,9.688778552856915,u,p,no_cc,v,4.3228180476133495,t,422,f,t,125232,0
d,68,7.496518317429247,y,p,cc,v,2.733241100938942,t,487,t,f,25368,0
a,60,1.3008624013063197,y,p,cc,v,1.9020027448520482,t,719,f,t,24621,0
a,54,7.582631959290226,y,g,no_cc,t,4.884001642553296,t,551,f,t,78829,0
c,29,0.2458691645880151,y,g,cc,v,0.5536029666315784,t,848,t,t,149036,1
c,20,0.22123551528997254,u,g,no_cc,v,2.112742141559723,f,634,f,t,80294,1
d,18,3.2361021914954122,u,p,cc,v,0.21012337585702645,t,391,t,t,34719,0
a,50,4.886431904046658,y,g,cc,v,3.6995206038346518,t,829,f,t,49227,0
b,57,7.704074178077932,y,p,cc,v,4.5903827609957535,t,362,t,f,129430,0
a,27,6.832953766065052,u,g,no_cc,t,1.4001866477524472,f,811,t,f,27566,1
c,60,4.459027063767484,y,g,no_cc,v,4.291708383995604,t,438,f,t,32306,0
a,61,2.736266662816659,u,g,no_cc,v,1.4610911523094887,f,484,t,f,73822,0
b,46,9.971245001577111,u,g,no_cc,t,4.553850808219576,t,504,t,t,44042,0
d,30,4.261813022359729,y,g,cc,v,3.7698095179839197,t,513,t,f,35086,0
a,29,4.513870243296755,y,p,no_cc,v,4.024533884207193,t,555,t,t,37387,0
b,48,1.6362382119166918,y,g,no_cc,v,0.0900327780022725,t,434,f,f,47042,0
c,63,7.948095487499294,u,g,cc,v,4.81405178537013,t,387,t,f,109424,0
d,19,6.936822257814886,u,g,no_cc,t,3.633354960351616,f,506,t,f,71618,0
d,68,2.207696127887604,u,g,cc,t,1.5237554769306665,f,428,t,t,112050,1
a,67,0.823810456158427,y,g,no_cc,t,4.146973324294235,f,302,f,t,38323,0
c,52,6.804993020747131,u,g,no_cc,t,1.4076059920746498,f,420,t,f,38019,0
d,40,6.545112142811353,y,p,cc,v,4.363769197830639,t,684,f,t,95426,1
a,34,2.7325952699820935,y,p,no_cc,t,0.5629019520596851,f,337,f,f,60863,0
a,43,9.508635622504103,u,g,cc,v,3.518429887303979,f,640,t,t,140953,1
a,25,1.5105789178090023,u,g,cc,t,2.7034923832245514,t,320,t,f,131023,0
d,46,4.323348010426019,u,p,no_cc,t,0.48267235097720407,t,541,t,f,30283,0
c,43,9.436159201675988,y,g,no_cc,v,1.209469141294195,f,754,t,f,38279,0
d,27,4.197273169261223,u,g,no_cc,t,0.06202018138657395,t,602,t,t,66999,0
b,43,6.385259476640855,y,g,cc,t,2.343839827322529,f,368,f,f,82780,1
c,51,3.9759439796279428,u,g,no_cc,v,1.5063263038000019,t,428,f,f,42908,0
c,68,2.7421520234867005,u,p,cc,v,2.991787421488794,f,495,t,t,81584,1
c,58,9.839776479598282,u,g,no_cc,t,1.486189038543086,t,439,t,t,146278,0
c,24,4.09334006315043,u,p,no_cc,v,1.4995955575349234,f,743,f,f,133002,1
a,21,8.940992036791345,y,p,no_cc,v,3.715965993658017,t,582,f,f,70225,0
d,67,2.299546058910862,y,p,no_cc,v,0.24071417989176724,f,611,t,t,57952,1
c,62,2.131047040250833,u,g,cc,v,4.514474975959936,t,834,f,t,120706,1
b,28,0.3113408288451136,y,p,cc,t,4.261319371955907,t,576,t,t,57663,0
c,46,6.5166682537588505,u,g,cc,t,3.3390234161320325,t,360,t,t,142019,0
b,53,3.6852634372376114,u,g,cc,v,2.9661078505369214,t,618,f,f,129708,1
a,42,8.64358249839637,y,g,no_cc,t,4.4615124906982615,t,351,f,f,81381,0
d,38,4.732099066915572,y,g,no_cc,v,0.9266508976435722,t,452,t,t,67929,0
a,53,9.681934279147217,y,p,no_cc,t,0.39484581095414306,t,610,t,t,29343,0
b,27,1.8552551570312115,y,g,cc,v,1.1975508495476905,f,843,f,t,96173,1
d,54,8.686231679556109,u,g,cc,t,3.9728913935009516,f,688,t,t,120260,1
d,26,7.765968527917417,y,g,no_cc,v,0.17335133363241662,f,847,f,t,59791,0
d,41,7.70921844644052,u,p,no_cc,t,2.914034175417448,f,476,f,f,49134,0
b,52,8.447832281168877,u,g,cc,v,4.977187580956549,t,661,f,f,132366,0
d,66,7.610239909429989,y,p,no_cc,v,4.278480469187697,t,613,t,t,67101,0
a,52,6.262203216314154,u,p,no_cc,v,2.607228445217947,t,396,f,f,89443,0
b,65,1.3124487768238757,y,p,cc,v,0.3182045464332117,t,512,t,t,119111,0
a,53,0.32526179491251916,y,p,cc,t,4.156867571928549,f,436,f,f,77530,0
c,35,9.208478478156868,u,p,no_cc,v,2.9948925408860525,f,305,f,f,66799,0
d,66,6.166503145207381,u,g,no_cc,v,0.5746649852978342,f,408,t,t,24827,0
c,56,7.965372909761763,y,g,cc,t,0.469286424116781,t,846,f,f,116143,0
d,49,4.815223515125501,u,g,no_cc,t,4.548134097182962,f,338,t,f,82653,1
a,41,1.1730818896239448,u,p,cc,t,3.346001314690392,t,724,t,f,33699,0
b,40,1.2518579220255044,u,g,cc,t,4.146433996583777,t,560,f,f,122828,0
b,49,6.855652872289713,u,p,no_cc,v,4.394894501411336,f,725,f,t,133497,1
d,54,4.303058948994627,y,p,cc,v,2.858861760241611,f,386,f,t,111419,1
a,29,2.005247267003367,u,p,no_cc,v,2.5872317587752063,f,764,f,t,134527,1
b,66,4.915945467414369,y,p,cc,t,2.152137051604951,f,375,t,f,136972,1
b,30,0.6420893707513409,y,g,cc,t,1.5847329389555964,f,770,t,t,25313,1
c,40,5.819714019143988,u,p,cc,t,2.1729798042935586,f,713,f,f,33598,1
c,42,2.6899340443509767,y,g,cc,v,3.869398278650782,t,756,f,f,131362,1
b,52,7.975591006371881,u,g,no_cc,t,3.0096171550756576,f,584,f,t,135445,0
d,58,3.1036195892357377,y,g,no_cc,t,4.462616449774231,f,538,f,t,48807,0
c,47,4.552201490818012,y,g,cc,v,2.216900071895939,t,671,t,f,90423,1
d,34,0.11620539908100636,y,p,no_cc,v,3.03544789359377,f,794,f,f,89390,1
c,66,0.7244688779455888,y,g,cc,t,3.1565377654599436,t,344,f,f,65226,0
d,37,3.924935564066848,u,g,no_cc,t,2.9584858115316277,f,700,t,t,79550,1
a,65,4.799388347171235,y,p,no_cc,v,3.5131688654275814,t,546,f,f,100072,0
b,42,6.000205481193037,y,g,cc,v,1.1871673418740314,t,749,f,t,23558,0
