A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;A14;Class
a;57;4.187705248920731;u;p;no_cc;v;4.991737556964749;f;553;f;t;124817;1
c;37;3.8313852824949746;y;p;cc;t;4.665566656717789;f;820;f;t;68003;1
d;52;5.189177052828375;u;p;cc;v;3.2128259976759574;t;779;f;f;40389;0
c;65;0.46965966775055046;u;p;cc;t;2.10624026647036;f;309;f;t;64523;0
b;42;1.662833687560794;u;p;cc;t;3.1808868235411634;f;804;t;f;143802;1
c;52;7.380336164263705;y;p;no_cc;v;3.92825809040116;f;735;t;f;81576;1
b;42;0.8279866792512647;y;p;no_cc;t;0.5916809546169366;f;410;f;f;147342;1
d;46;6.031521094663882;y;p;no_cc;v;2.049524448481441;t;452;t;t;63919;0
c;35;2.4534910968132095;u;g;cc;t;4.199011428178086;t;401;f;f;102103;0
b;63;3.8929561404197655;y;g;no_cc;t;1.91916475966522;t;490;t;f;142443;0
a;35;2.8869373677069987;y;p;cc;t;2.8593613561359326;f;380;f;f;23358;0
d;19;3.5567271646494913;u;p;cc;v;2.938846804310991;t;788;t;t;108535;1
b;52;7.1904590518424545;y;g;no_cc;t;;t;387;t;t;127894;0
b;33;;u;g;no_cc;t;1.811177208261442;f;493;f;f;141485;1
b;58;5.664046402968972;u;g;cc;v;1.6725564437096607;f;403;f;t;96524;1
a;53;4.760504021990997;u;p;cc;v;0.13098354266032397;f;395;t;t;143416;1
c;50;6.636711653626481;u;g;cc;v;0.12095881945677622;f;722;t;t;125982;1
a;21;9.36829739324758;y;p;cc;t;4.158485218378868;f;497;t;f;117057;0
a;50;7.325720972102503;y;g;cc;t;1.3653540498640622;t;300;t;t;25698;0
d;31;2.149403785907568;u;g;cc;t;2.5903938311940773;f;706;t;f;86809;1
c;38;0.3118313506128467;y;g;cc;t;1.4936278679438653;t;677;t;t;113079;1
a;65;2.622640442998251;u;p;no_cc;v;4.703396225576703;t;466;t;t;75805;0
d;37;5.9507793070025485;y;g;cc;v;1.2964837943288687;t;808;t;t;51349;0
b;25;0.5142581348425035;y;p;cc;t;2.1482840636946756;f;612;t;t;96777;1
d;24;4.963662472012364;y;p;cc;t;4.3636512524230096;t;717;t;t;70248;0
a;20;5.968428489168892;y;?;no_cc;t;4.209667833959044;t;776;t;f;95033;1
a;34;3.3424389081696084;u;p;cc;v;0.9305070892313866;f;372;t;t;127411;1
b;50;7.7091220374582194;u;g;no_cc;t;4.013216548978552;t;440;f;f;118239;0
c;65;1.065982531337718;u;g;no_cc;t;2.290934433689463;f;561;t;f;64041;0
b;29;?;y;g;cc;v;2.414844360426776;f;639;f;t;51954;1
a;68;7.281887562036033;u;p;cc;t;0.6673998620797189;t;607;f;t;28002;0
b;39;4.954913162061985;y;g;cc;v;0.40300756878562327;t;544;f;t;89783;0
a;39;6.88402396427736;y;p;cc;t;?;t;814;f;f;127524;1
d;63;4.348273386037462;y;g;cc;t;2.482305761776499;f;636;t;t;107234;1
d;47;2.464020332391068;u;p;no_cc;t;2.1842535130758978;t;375;f;t;144857;0
c;55;8.191023176741997;y;g;no_cc;t;3.6475411432619835;f;474;f;t;39738;0
d;55;7.994158789689792;u;p;cc;t;3.8275644949555487;f;408;t;f;30703;0
a;62;6.946964708544268;y;p;no_cc;v;0.7945408383467678;t;482;t;t;133776;0
a;68;2.7214513722996267;u;p;cc;v;3.0511257473882063;f;491;t;f;69422;0
a;25;5.902306668690871;u;p;no_cc;t;;t;364;t;t;103106;0
c;44;3.6097389694002677;u;g;no_cc;t;3.7568754301452283;t;773;t;f;81899;1
a;44;0.9158207332663415;y;g;cc;v;3.2847757813356977;f;399;t;t;32392;0
b;51;9.173135754622429;u;g;cc;v;4.78307310541729;f;843;f;t;64724;0
d;38;1.368186309189614;y;p;no_cc;t;0.3447900817821059;f;427;f;t;52299;0
a;47;9.502373538208024;y;p;cc;v;0.2852736057562716;f;751;f;t;35641;0
c;50;4.460057729579558;y;p;cc;v;1.4109353734660006;f;668;f;f;99534;1
a;45;1.8513292883861965;u;g;cc;v;1.3085284186795298;f;342;t;f;26305;0
b;64;5.419009473783581;u;g;cc;t;1.234893995359999;f;718;f;t;118262;1
b;50;8.729458358764083;y;g;no_cc;t;4.531272902605183;t;787;f;f;38782;0
b;22;?;y;p;no_cc;v;1.2477309992475305;f;377;f;t;98257;0
d;65;8.065611478614498;y;g;no_cc;v;1.359748630643155;t;569;t;f;125299;0
a;36;6.587833667107174;u;g;cc;v;3.7969913120898187;t;614;t;t;97963;1
b;21;6.922765645178525;u;g;no_cc;v;2.2486992122527;f;467;f;t;132086;1
d;52;8.491956515653193;u;g;cc;v;3.883552784775906;f;638;f;t;141987;1
c;66;2.4966800885918596;u;g;no_cc;t;0.3268307878219262;t;492;t;f;40566;0
b;34;4.894249636431405;y;p;no_cc;v;2.4378559683669216;t;752;f;f;144591;1
a;61;2.2120944181960223;y;g;no_cc;t;0.16806800091641316;f;582;f;f;87766;1
b;45;9.87668007996647;y;p;cc;t;0.3132660172767726;f;635;t;t;26511;0
d;47;9.440593396866133;y;g;no_cc;t;4.532187266722055;f;689;t;f;134816;1
c;46;0.394268113685059;y;g;no_cc;t;0.6962268555879758;f;824;t;t;127765;1
d;63;7.055751725156885;y;g;cc;t;2.6621034113760853;f;539;t;t;138360;0
b;23;9.252483174156659;u;g;no_cc;v;2.055478013003533;f;782;f;t;46177;0
a;52;1.8057534512733353;u;p;no_cc;v;1.7367166312942133;f;757;f;f;24765;1
b;58;5.679452305526294;u;p;cc;v;4.499166728436363;t;388;t;f;40354;0
a;54;9.154882975880419;u;g;no_cc;v;0.1091169838774475;f;394;f;f;43929;0
c;41;0.3394597858579884;u;p;no_cc;v;3.3189484308779456;t;751;f;f;48820;0
b;46;6.974202672468399;y;p;no_cc;t;4.816972171067752;t;727;f;f;131576;1
a;66;2.9734900737255074;y;p;cc;t;2.80084091730921;f;450;t;f;49523;0
b;63;9.243961953765304;y;g;cc;t;4.684112310165459;t;813;t;t;91088;0
a;48;9.710582451653679;y;p;no_cc;v;0.26128939643011884;t;675;t;t;86163;0
d;52;9.442664891134338;u;p;cc;v;2.093966595370807;f;321;t;t;97525;0
c;50;4.742142166574638;u;g;cc;t;1.3007889548102558;t;612;t;t;33780;0
c;69;8.620426509893134;y;p;no_cc;v;3.6541048249036487;f;818;f;f;26589;0
a;38;8.445493985350703;u;g;no_cc;v;4.906485452486233;f;505;t;f;54812;0
b;49;3.1910047324325563;u;p;cc;v;1.282650312221239;t;674;t;t;113664;1
c;40;8.289154741506774;u;p;cc;v;3.2708730073703722;t;750;t;t;65939;0
d;50;0.3700763471549262;u;g;cc;t;0.9904881637987006;f;478;t;f;71493;0
a;20;5.96269878482053;u;p;cc;t;2.8266512728580495;f;509;t;t;124188;1
a;35;2.3000883728770303;u;g;cc;t;2.319662433441681;t;799;t;t;113326;1
c;42;1.205668857772788;y;p;no_cc;v;4.860026648157685;t;763;f;t;60953;0
a;59;0.7695320162920916;y;g;cc;t;3.042636363482333;f;423;f;f;85785;1
d;48;6.962887758781397;y;g;no_cc;t;1.747531860434094;f;412;f;f;39309;0
c;20;3.3987496376806616;y;p;no_cc;v;0.5704789244396669;f;311;f;t;74195;0
d;57;7.247667715287615;u;g;no_cc;t;0.7562341436746728;f;425;t;t;135662;0
c;63;0.6535634079894237;u;p;no_cc;v;1.1265846497561753;t;630;t;t;45901;0
c;41;3.152903378306103;u;g;no_cc;t;1.25483330670149;f;582;t;t;43576;0
b;67;5.394912923753372;u;g;no_cc;v;4.253080289205689;t;439;t;t;51508;0
c;49;7.907231648389636;y;p;cc;t;2.8061139414126246;t;700;f;t;94711;0
a;64;3.187525029320699;u;p;no_cc;t;2.616954556871832;t;396;t;f;45464;0
a;39;6.2589137643700905;y;p;no_cc;v;0.5738443593460874;f;816;f;f;80281;1
c;40;8.85977748236187;u;g;cc;v;4.300698466747175;t;368;t;t;36260;0
a;19;6.158631881823045;u;p;no_cc;v;3.6140715160424186;f;417;f;t;144997;1
d;44;2.329594747536338;u;g;cc;v;0.3383418095000079;f;358;t;f;55440;0
a;59;0.2440078155653802;u;g;no_cc;t;3.539175486148843;t;332;f;t;115082;0
a;19;8.700988739009299;y;g;cc;v;2.7176910867132302;t;617;t;t;125583;0
a;43;0.21269410850387138;u;g;no_cc;t;0.4086267287338913;f;349;t;f;76683;0
c;34;8.747016726841995;u;g;cc;v;2.291503207643282;f;788;t;t;144206;1
a;57;5.28937134027212;u;p;cc;v;2.4234814356502348;t;318;t;f;61430;0
a;50;9.390676985128962;u;p;cc;v;0.8288727008163788;t;496;t;t;21987;0
a;26;7.987832357736654;y;p;no_cc;t;4.728490735001412;f;749;f;t;134778;1
a;60;9.979341105333376;u;p;no_cc;t;4.24987685740331;t;751;t;f;45105;0
d;65;3.5071181545171015;u;p;cc;v;3.3451116866455415;t;588;f;f;98484;0
a;56;7.671882889311269;y;p;cc;v;2.311477805003036;t;440;f;f;138747;0
d;46;4.019309136092422;y;p;cc;t;2.0588277079225428;f;383;t;f;33026;0
b;59;4.798756203039089;y;g;no_cc;t;3.2548673357547706;f;690;f;t;88309;1
a;43;6.275054632183701;u;g;no_cc;t;2.7271593470345272;f;514;f;t;65927;0
a;52;8.736771141863388;u;p;cc;t;0.3113655294094281;f;825;t;f;95414;1
b;67;9.840834691992951;u;p;cc;v;2.5625132438516585;f;514;f;f;77535;0
b;42;7.682734138645182;u;p;no_cc;t;4.032018086164197;t;702;t;t;62946;0
b;41;4.177667821673338;u;p;no_cc;t;2.29619938798479;f;427;t;t;146503;1
c;30;4.213570022770702;y;g;no_cc;t;0.25978288777134206;t;776;f;f;76561;0
a;24;7.375823015888915;y;g;no_cc;t;3.9313909969201655;t;703;t;t;30377;0
a;53;2.3877714576830233;u;g;cc;t;1.006818910679872;t;328;t;f;73592;0
d;62;1.1047411313139466;y;g;no_cc;v;1.2931041744401939;t;637;f;t;27347;0
d;37;3.546221576407765;u;g;cc;t;0.8235317671614795;f;660;t;f;53776;1
d;18;2.8723899165408175;y;g;cc;v;1.6510753243574876;f;691;t;f;23783;1
c;25;2.963081204559901;y;g;cc;t;3.783757528443175;t;517;t;f;75798;0
d;63;2.3360775104990994;y;g;no_cc;v;2.5969292975196865;t;501;f;f;24298;0
a;33;0.42093189636361883;y;p;cc;t;1.024406370753563;f;316;f;f;90204;1
c;31;0.1787393473341381;y;g;cc;v;4.3891503907602045;f;621;f;f;106207;1
c;29;9.877223897360315;y;p;cc;v;4.397909274757646;f;817;f;f;120356;1
d;68;4.277731337358624;y;p;cc;v;4.352892125230035;t;624;t;t;75161;0
b;40;3.8432664715968166;u;p;cc;v;1.1939810569076963;t;711;t;f;80652;1
d;32;6.796472826930699;u;g;cc;t;2.2561967209049403;t;617;f;f;54484;0
c;45;2.1825388786506417;y;p;cc;t;4.924948280704376;f;381;f;f;118614;1
b;51;9.499611839502254;y;g;no_cc;v;3.8600623815499517;f;773;t;f;149572;1
b;19;7.863450144155521;y;g;no_cc;v;0.1358371061277991;f;767;f;t;132695;1
b;49;0.8941100231225951;u;p;no_cc;t;0.32602295630246025;f;724;t;f;40922;1
c;40;4.175807757849284;u;p;cc;v;2.319656884061664;f;503;t;f;54028;0
b;39;8.791183075621646;y;g;cc;t;4.546101029307801;f;686;t;f;131461;1
c;68;9.447320222914103;u;g;no_cc;v;2.693508989763571;f;397;f;t;40316;0
d;42;4.674015112498697;y;g;no_cc;t;2.4890625401714512;t;644;f;f;96996;1
d;39;6.134113892107077;u;g;no_cc;v;0.5273684997831529;t;507;f;f;36968;0
c;39;1.6703394609207523;u;p;cc;v;3.2839005236214702;t;813;f;t;50266;0
d;66;9.911686261369766;u;p;cc;t;4.110515803001127;t;465;t;t;145679;0
c;69;2.3167170138344337;y;p;no_cc;t;1.9021000375378116;t;321;f;f;115745;0
b;59;9.427317741351256;u;p;no_cc;v;3.8780592546266375;f;453;t;f;44000;0
d;23;6.496466489923685;y;g;no_cc;t;4.8223832695040585;t;738;t;f;143239;1
b;32;6.077367948788591;u;p;cc;v;1.0188322956384455;t;594;t;t;34011;0
d;60;5.126885110165086;y;g;no_cc;v;2.6166481559737065;t;518;f;t;22866;0
d;54;2.3066981171775867;u;g;cc;v;1.4356897904228778;f;794;f;t;132669;1
d;50;1.7652803200550826;y;g;cc;t;3.9642720951691968;t;529;t;f;25898;0
d;25;2.2048620907017535;u;p;cc;v;2.8879668294057876;f;319;f;f;38395;0
b;61;1.8643826214425452;y;p;cc;t;3.1729120877515187;t;447;f;f;59019;0
c;61;7.795844735667533;y;p;cc;v;3.9895707980794706;t;407;f;t;123243;0
d;22;3.501252591667301;y;g;no_cc;t;1.9798523633122744;f;702;f;f;24006;1
d;56;0.5784267656339637;y;p;no_cc;v;4.575450342035216;t;782;t;f;54393;0
c;21;9.691026301408113;u;p;cc;t;2.6651443362307;t;666;f;t;30956;0
a;23;8.837858849634257;y;g;cc;t;0.78977411417674;t;713;f;t;70042;0
d;62;9.27752283195213;u;g;cc;t;3.4794955908440124;f;608;f;t;116199;1
d;49;9.949078226464353;y;g;no_cc;t;3.9663067521912723;f;433;f;f;26078;0
a;69;1.738952492194873;y;p;cc;t;1.5838083853376332;t;582;t;t;49631;0
c;47;3.9624201890265875;y;g;cc;v;4.285896284993765;t;372;t;f;115676;0
b;64;7.582384757040913;y;g;no_cc;t;4.530716273828832;f;780;t;t;141724;1
b;52;6.960206180537922;u;g;no_cc;t;1.3845224368890445;f;651;f;f;82901;1
c;57;1.5389590633985506;y;p;cc;t;4.91760736357611;t;625;t;f;127227;1
b;69;8.158331249906178;y;p;cc;v;0.7035576402437921;f;742;f;f;89497;1
b;33;2.2444057183666066;u;g;cc;v;1.01007834201245;t;399;t;t;114813;0
d;30;2.2381761482262306;y;g;no_cc;v;0.9211241961901306;f;358;t;t;137192;1
a;67;5.3697442289341355;y;p;cc;t;4.469948550039352;f;807;f;t;61574;1
d;59;5.929399348417031;u;p;no_cc;t;3.271462761624809;t;557;f;t;138494;0
c;47;5.8008620783781115;y;p;cc;t;0.7605214161113644;f;712;f;t;51417;1
c;36;0.9148683739775487;u;p;no_cc;t;2.201617091841745;f;751;t;f;108020;1
c;34;8.774608626303804;y;p;cc;v;3.07649012534901;t;364;t;f;103639;0
c;36;2.6560004258870604;u;p;no_cc;t;0.41732042494691646;f;453;f;t;85006;1
d;45;1.2951492128280417;y;g;no_cc;t;4.412081842036693;t;565;t;f;114881;0
d;43;8.887480798689772;y;g;no_cc;t;4.018017677207676;f;378;t;t;131862;0
a;54;9.556514982297534;u;g;no_cc;t;2.526033867883191;f;614;f;f;59454;0
d;43;8.621276172654506;u;p;cc;t;4.835633076295852;t;547;t;f;21587;0
b;40;8.09516074724878;u;g;cc;t;2.0888048963754984;f;713;t;t;141688;1
a;26;6.552419806390217;u;g;no_cc;t;4.920551595182489;f;324;t;f;128107;1
a;29;5.5085737060913935;y;g;no_cc;v;3.339599994018135;t;583;t;t;135584;0
b;18;0.8698675991141014;u;g;cc;v;3.173356366269707;t;748;f;t;74710;0
c;18;4.084532130706987;y;p;cc;v;0.829774476478925;f;600;t;t;143157;1
a;64;3.72688517012314;u;p;cc;v;4.40963879152322;f;367;f;t;106567;1
d;51;2.5975378376032623;y;g;cc;t;2.1374484396030757;t;306;t;t;111748;0
b;49;7.234201136885849;y;p;no_cc;v;0.8111670289123968;t;436;f;f;95886;0
c;65;4.9587573507877085;u;p;no_cc;t;0.0630375998787952;t;463;t;t;38816;0
a;42;0.8104621590764793;u;g;no_cc;v;2.7987784181919126;f;382;t;f;105824;1
b;57;2.2018320194981134;u;p;no_cc;t;2.6369981106133817;t;719;t;t;49432;0
a;62;6.832587636595959;y;g;no_cc;t;3.596768111845793;t;372;f;t;129758;0
a;18;0.7613085949030018;u;g;no_cc;t;4.4512902650890105;t;536;f;t;68617;0
c;33;8.512069140487688;y;g;cc;v;0.3970329232151476;f;345;t;t;92373;0
c;56;4.951465270139743;y;g;no_cc;v;3.657482451701812;t;561;t;t;54217;0
b;22;4.80586577326648;y;g;no_cc;t;0.9370597204879111;f;475;t;f;40884;0
a;39;5.924077846595176;y;p;cc;v;4.290885265785819;f;465;f;t;25454;0
a;46;8.246809659251491;y;g;no_cc;v;4.09531756930828;t;669;t;f;94960;0
b;20;3.4780920790219305;y;p;no_cc;t;2.7039687749277217;f;353;f;f;122421;1
c;29;6.780161525590636;u;g;cc;t;3.5512139931165576;t;718;t;t;127173;1
c;43;5.657319639957911;u;g;no_cc;v;1.5717505659187418;f;806;f;f;63618;1
c;33;2.6702827016942132;u;g;cc;v;2.3558394946640733;t;640;t;f;103948;1
a;68;8.78629986355158;y;p;no_cc;t;4.108184488552358;f;426;f;f;82671;0
a;54;7.974260216069281;y;p;no_cc;t;2.2963259858660696;f;708;t;f;67111;0
b;39;6.584518346584255;u;g;cc;v;1.788991326627209;t;666;t;t;59613;0
c;46;8.505817290942419;y;g;no_cc;v;2.4710622362514996;t;570;f;f;105678;0
d;31;8.672942009598025;y;g;cc;t;4.141246262186092;f;678;f;f;140592;1
c;45;7.083629767150348;u;g;no_cc;v;1.6760402368543637;f;372;t;f;122928;0
b;22;8.37013328363672;u;p;no_cc;v;0.868807965678719;f;547;t;t;144917;0
d;64;6.974714616692836;u;g;cc;t;3.5600701016539036;f;342;f;f;79993;0
d;66;6.801407717603004;y;g;cc;v;4.129891063540409;t;676;t;f;148652;1
d;47;6.186113782151843;u;p;no_cc;t;0.5031873926176667;t;340;t;f;28848;0
a;63;7.527166395576412;u;p;cc;t;1.1993705637797236;t;469;f;f;134853;0
d;69;1.586051052930737;u;g;no_cc;v;0.7098599488049695;t;511;t;t;98672;0
b;22;8.808707591989284;u;g;no_cc;t;1.7397070579108331;f;792;t;f;139279;1
a;29;8.71843527745232;u;p;no_cc;v;2.251754894527063;f;338;t;f;86125;0
c;33;0.29247283034559146;u;g;no_cc;v;3.7441316848165322;t;668;f;t;106444;1
a;43;8.258167505647627;y;g;no_cc;v;3.2557379244083706;t;450;f;t;137509;0
d;43;1.288698674734452;u;g;no_cc;v;3.1046428373921557;t;410;f;f;81602;0
d;65;3.351188542591419;u;g;no_cc;t;1.761874733048272;t;779;f;t;92045;1
b;38;7.435082562916078;y;g;no_cc;t;4.2072377654238;f;735;t;f;125997;1
d;56;1.607598960483082;u;p;no_cc;t;2.3564358369908227;t;346;f;f;62222;0
a;53;8.179670241190621;u;g;no_cc;v;4.8955246900757725;f;665;f;f;69223;0
b;50;8.32134177957742;y;g;cc;t;3.1707106914786842;t;368;f;t;130012;0
d;47;5.074677337608362;u;g;cc;v;0.6313237078225137;f;598;f;t;131246;1
a;54;0.0638587171683358;y;g;no_cc;t;3.3808878103771702;f;595;t;f;85333;1
c;40;2.870381331749128;y;g;cc;v;1.625520077158495;f;502;t;t;72732;0
c;27;6.169269183757422;u;g;cc;v;3.4316359834304873;t;360;f;t;142650;0
c;22;9.811861780274235;u;g;cc;t;0.3482057408120287;t;613;t;t;69420;0
d;53;6.3181352701666835;u;p;no_cc;v;0.8744071858797969;f;460;f;f;95504;1
d;51;2.5980358106415977;y;g;cc;v;4.2786862945289315;f;630;t;f;22462;1
b;69;6.340057030996114;u;p;cc;v;1.1358977851175744;t;827;f;f;29460;0
c;48;5.3998537971585545;u;p;no_cc;v;4.1852056262147;t;637;t;f;119319;1
a;27;7.798453951511436;u;p;cc;v;1.396380442272052;t;603;f;f;145602;0
d;36;1.069806388269584;y;g;cc;v;3.214409550293538;t;802;t;f;29275;0
c;49;7.61027902502028;y;p;no_cc;v;3.4707528675491552;t;637;f;t;114213;0
d;18;5.412665786761103;y;p;no_cc;v;2.5632737657252647;f;849;f;f;33269;1
b;22;9.629920038589946;y;g;cc;t;1.5265533834836564;f;574;f;f;149593;0
b;62;3.418721660386861;y;p;no_cc;v;1.0632218818554806;f;463;f;f;142672;1
a;21;6.326218931339481;u;g;cc;v;0.1659467728121311;t;742;t;f;85942;1
d;33;9.320281055100175;u;g;cc;v;1.519732006203619;f;618;t;f;92920;1
a;41;1.0250972799067926;u;g;no_cc;t;3.265813952656415;t;803;t;t;140737;1
a;33;9.372284872364512;y;g;no_cc;t;4.691524092242413;f;686;t;f;42553;0
c;19;6.878857223008134;u;g;cc;v;4.35602241131526;t;793;t;t;44366;0
d;66;0.678370591051719;y;g;no_cc;t;3.830323882676513;f;789;t;f;64036;1
b;45;3.0096356694681625;y;g;cc;v;3.9422367162664935;f;372;t;t;37369;0
d;49;7.081720886452816;u;g;no_cc;t;3.3249245173799764;t;808;t;f;31795;0
d;44;0.673506014687717;u;g;no_cc;v;1.301434287830015;t;689;f;t;90021;1
c;37;5.8217046017627325;y;p;cc;t;4.535975153529149;t;594;t;t;127205;0
a;41;3.4588305695295674;y;p;no_cc;t;3.3536615595291703;t;668;t;t;88154;1
b;29;6.209155177674771;y;p;cc;v;2.8022031549022;f;848;t;t;50143;1
c;67;0.4574203381251285;y;p;no_cc;v;0.5549473460674054;f;486;f;f;49425;0
b;52;8.715368061523762;y;g;cc;t;2.235277719032127;f;744;t;t;108209;1
c;50;9.734889691773969;u;p;cc;v;2.3017913560096313;t;662;f;f;95139;0
c;50;9.688778552856915;y;g;cc;t;4.3228180476133495;f;422;f;f;125232;0
d;68;7.496518317429247;u;g;no_cc;t;2.733241100938942;t;487;t;f;25368;0
a;60;1.3008624013063197;u;g;cc;v;1.9020027448520482;f;719;t;f;24621;1
c;54;7.582631959290226;y;p;no_cc;v;4.884001642553296;f;551;t;f;78829;0
c;29;0.2458691645880151;y;g;cc;v;0.5536029666315784;f;848;f;t;149036;1
b;20;0.22123551528997254;y;p;cc;t;2.112742141559723;f;634;f;f;80294;1
b;18;3.2361021914954122;y;p;no_cc;t;0.21012337585702645;t;391;f;f;34719;0
b;50;4.886431904046658;y;p;cc;v;3.6995206038346518;t;829;f;t;49227;0
c;57;7.704074178077932;y;p;no_cc;v;4.5903827609957535;t;362;t;f;129430;0
b;27;6.832953766065052;u;g;cc;v;1.4001866477524472;f;811;f;f;27566;1
c;60;4.459027063767484;u;g;no_cc;t;4.291708383995604;f;438;t;f;32306;0
a;61;2.736266662816659;u;g;no_cc;t;1.4610911523094887;f;484;f;t;73822;0
d;46;9.971245001577111;u;p;no_cc;v;4.553850808219576;t;504;t;f;44042;0
d;30;4.261813022359729;y;g;cc;t;3.7698095179839197;f;513;f;f;35086;0
d;29;4.513870243296755;y;p;no_cc;t;4.024533884207193;t;555;t;t;37387;0
a;48;1.6362382119166918;y;g;cc;t;0.0900327780022725;t;434;f;t;47042;0
a;63;7.948095487499294;y;p;cc;v;4.81405178537013;f;387;f;f;109424;0
c;19;6.936822257814886;u;g;cc;v;3.633354960351616;t;506;f;t;71618;0
d;68;2.207696127887604;y;g;cc;v;1.5237554769306665;t;428;t;f;112050;0
c;67;0.823810456158427;u;p;no_cc;t;4.146973324294235;f;302;t;f;38323;0
c;52;6.804993020747131;y;p;no_cc;t;1.4076059920746498;t;420;f;t;38019;0
b;40;6.545112142811353;u;g;no_cc;v;4.363769197830639;f;684;f;f;95426;1
c;34;2.7325952699820935;y;p;cc;t;0.5629019520596851;f;337;t;f;60863;0
b;43;9.508635622504103;u;p;cc;v;3.518429887303979;t;640;f;t;140953;0
a;25;1.5105789178090023;y;g;no_cc;v;2.7034923832245514;t;320;t;t;131023;0
b;46;4.323348010426019;u;p;cc;v;0.48267235097720407;f;541;f;t;30283;0
d;43;9.436159201675988;u;p;cc;v;1.209469141294195;f;754;t;t;38279;0
d;27;4.197273169261223;y;g;cc;v;0.06202018138657395;f;602;t;f;66999;1
a;43;6.385259476640855;u;g;no_cc;t;2.343839827322529;t;368;f;t;82780;0
a;51;3.9759439796279428;y;p;cc;t;1.5063263038000019;f;428;t;f;42908;0
c;68;2.7421520234867005;u;p;no_cc;t;2.991787421488794;f;495;f;f;81584;1
a;58;9.839776479598282;u;p;no_cc;v;1.486189038543086;f;439;t;t;146278;0
b;24;4.09334006315043;u;g;no_cc;v;1.4995955575349234;f;743;f;f;133002;1
c;21;8.940992036791345;y;p;no_cc;v;3.715965993658017;t;582;f;f;70225;0
d;67;2.299546058910862;u;p;cc;t;0.24071417989176724;f;611;f;t;57952;1
d;62;2.131047040250833;u;p;no_cc;t;4.514474975959936;t;834;t;f;120706;1
b;28;0.3113408288451136;y;p;cc;v;4.261319371955907;t;576;t;f;57663;0
b;46;6.5166682537588505;u;p;no_cc;t;3.3390234161320325;t;360;f;f;142019;0
a;53;3.6852634372376114;y;g;no_cc;v;2.9661078505369214;t;618;t;f;129708;1
c;42;8.64358249839637;u;p;cc;t;4.4615124906982615;t;351;f;f;81381;0
b;38;4.732099066915572;u;p;cc;t;0.9266508976435722;t;452;f;f;67929;0
d;53;9.681934279147217;y;p;cc;v;0.39484581095414306;f;610;f;f;29343;0
d;27;1.8552551570312115;u;g;cc;t;1.1975508495476905;f;843;f;f;96173;1
a;54;8.686231679556109;u;g;cc;t;3.9728913935009516;f;688;t;t;120260;1
a;26;7.765968527917417;y;p;no_cc;v;0.17335133363241662;f;847;f;t;59791;0
a;41;7.70921844644052;y;p;cc;v;2.914034175417448;f;476;f;t;49134;0
b;52;8.447832281168877;y;g;cc;t;4.977187580956549;f;661;t;f;132366;1
c;66;7.610239909429989;u;p;cc;t;4.278480469187697;t;613;t;t;67101;0
c;52;6.262203216314154;u;g;no_cc;t;2.607228445217947;t;396;f;t;89443;0
d;65;1.3124487768238757;u;g;cc;t;0.3182045464332117;t;512;t;f;119111;0
d;53;0.32526179491251916;y;g;cc;v;4.156867571928549;f;436;f;f;77530;0
a;35;9.208478478156868;u;g;cc;v;2.9948925408860525;f;305;t;t;66799;0
b;66;6.166503145207381;u;g;no_cc;v;0.5746649852978342;t;408;f;t;24827;0
a;56;7.965372909761763;y;g;no_cc;v;0.469286424116781;f;846;f;t;116143;1
a;49;4.815223515125501;u;g;cc;t;4.548134097182962;t;338;t;f;82653;0
c;41;1.1730818896239448;u;g;no_cc;v;3.346001314690392;f;724;t;f;33699;1
a;40;1.2518579220255044;y;p;no_cc;t;4.146433996583777;f;560;f;t;122828;1
b;49;6.855652872289713;u;g;no_cc;v;4.394894501411336;t;725;t;t;133497;1
c;54;4.303058948994627;u;g;no_cc;t;2.858861760241611;t;386;f;f;111419;0
b;29;2.005247267003367;y;g;no_cc;v;2.5872317587752063;t;764;f;t;134527;1
c;66;4.915945467414369;u;g;no_cc;v;2.152137051604951;f;375;t;f;136972;1
d;30;0.6420893707513409;y;p;no_cc;t;1.5847329389555964;t;770;f;f;25313;0
d;40;5.819714019143988;y;p;no_cc;t;2.1729798042935586;f;713;t;t;33598;1
b;42;2.6899340443509767;u;g;cc;v;3.869398278650782;f;756;t;f;131362;1
c;52;7.975591006371881;y;g;cc;t;3.0096171550756576;f;584;t;f;135445;0
d;58;3.1036195892357377;y;g;no_cc;t;4.462616449774231;t;538;f;t;48807;0
c;47;4.552201490818012;u;p;no_cc;t;2.216900071895939;f;671;f;f;90423;1
c;34;0.11620539908100636;y;g;no_cc;t;3.03544789359377;f;794;f;t;89390;1
c;66;0.7244688779455888;y;g;cc;v;3.1565377654599436;f;344;t;f;65226;0
a;37;3.924935564066848;u;p;no_cc;v;2.9584858115316277;t;700;f;t;79550;0
c;65;4.799388347171235;y;p;no_cc;v;3.5131688654275814;t;546;t;f;100072;0
a;42;6.000205481193037;y;g;cc;v;1.1871673418740314;t;749;f;t;23558;0
b;39;2.9166257870930323;u;g;no_cc;t;2.561818887728953;t;784;t;t;95308;1
a;30;6.949818861265426;u;g;cc;t;0.5211240140417384;f;317;t;t;70113;0
a;36;8.601223971892045;y;g;no_cc;t;1.9225566382240626;f;588;f;f;72999;0
c;66;7.7985098889334985;u;g;no_cc;v;2.438335343106322;t;713;t;f;75878;0
