A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A14,Class
a,55,9.144119459249598,u,g,cc,v,3.678315571195949,f,461,f,f,68847,0
d,57,4.187705248920731,y,g,cc,v,4.991737556964749,f,553,t,f,124817,1
b,37,3.8313852824949746,u,g,no_cc,v,4.665566656717789,f,820,t,f,68003,1
c,52,5.189177052828375,y,g,no_cc,v,3.2128259976759574,f,779,t,t,40389,1
a,65,0.46965966775055046,u,g,cc,v,2.10624026647036,t,309,f,f,64523,0
a,42,1.662833687560794,u,g,cc,v,3.1808868235411634,t,804,t,t,143802,1
c,52,7.380336164263705,y,p,no_cc,t,3.92825809040116,t,735,f,t,81576,0
d,42,0.8279866792512647,u,p,cc,t,0.5916809546169366,f,410,t,t,147342,1
b,46,6.031521094663882,u,g,cc,t,2.049524448481441,f,452,t,f,63919,0
d,35,2.4534910968132095,y,g,no_cc,v,4.199011428178086,t,401,t,f,102103,0
c,63,3.8929561404197655,y,p,no_cc,v,1.91916475966522,t,490,f,t,142443,0
d,35,2.8869373677069987,u,p,cc,t,2.8593613561359326,t,380,t,f,23358,0
a,19,3.5567271646494913,y,g,no_cc,v,2.938846804310991,f,788,f,f,108535,1
d,52,7.1904590518424545,y,g,no_cc,v,0.9223812656681968,f,387,f,f,127894,0
a,33,2.9712171562317504,y,g,,t,1.811177208261442,t,493,t,f,141485,0
a,58,5.664046402968972,y,g,cc,v,1.6725564437096607,t,403,f,f,96524,0
a,53,4.760504021990997,y,g,no_cc,t,0.13098354266032397,f,395,t,f,143416,1
d,50,6.636711653626481,u,p,cc,v,0.12095881945677622,t,722,f,f,125982,1
b,21,9.36829739324758,y,p,no_cc,t,4.158485218378868,f,497,f,t,117057,0
b,50,7.325720972102503,y,p,cc,v,1.3653540498640622,t,300,f,f,25698,0
d,31,2.149403785907568,y,g,cc,v,2.5903938311940773,f,706,t,t,86809,1
c,38,0.3118313506128467,u,g,no_cc,v,1.4936278679438653,f,677,t,f,113079,1
d,65,2.622640442998251,y,p,no_cc,v,4.703396225576703,t,466,t,t,,0
c,37,5.9507793070025485,y,g,cc,t,1.2964837943288687,t,808,t,f,51349,0
a,25,0.5142581348425035,u,p,no_cc,v,2.1482840636946756,t,612,t,f,96777,1
d,24,4.963662472012364,u,g,cc,t,4.3636512524230096,t,717,f,t,70248,0
c,20,5.968428489168892,u,g,cc,v,4.209667833959044,t,776,t,t,95033,1
a,34,3.3424389081696084,y,p,no_cc,t,0.9305070892313866,f,372,t,t,127411,1
b,50,7.7091220374582194,y,g,cc,t,4.013216548978552,f,440,f,t,118239,0
b,65,1.065982531337718,u,p,cc,v,2.290934433689463,t,561,f,t,64041,0
b,29,0.7513778173580876,y,p,no_cc,t,2.414844360426776,f,639,t,f,51954,1
b,68,7.281887562036033,u,g,no_cc,t,0.6673998620797189,t,607,t,f,28002,0
a,39,4.954913162061985,u,g,cc,v,0.40300756878562327,f,544,f,f,89783,1
d,39,6.88402396427736,u,p,no_cc,t,3.639696534868826,t,814,f,f,127524,1
b,63,4.348273386037462,y,p,cc,t,2.482305761776499,t,636,f,t,107234,1
c,47,2.464020332391068,u,g,no_cc,t,2.1842535130758978,f,375,f,f,144857,1
c,55,8.191023176741997,u,p,cc,t,3.6475411432619835,f,474,f,f,39738,0
c,55,7.994158789689792,y,g,no_cc,v,3.8275644949555487,t,408,t,t,30703,0
a,62,6.946964708544268,y,p,cc,v,?,f,482,f,f,133776,1
c,68,2.7214513722996267,u,g,cc,v,3.0511257473882063,f,491,t,f,69422,0
d,25,5.902306668690871,y,g,no_cc,t,0.6767704113884276,t,364,t,t,103106,0
c,44,3.6097389694002677,u,p,cc,t,3.7568754301452283,t,773,t,f,81899,1
c,44,0.9158207332663415,u,g,cc,v,3.2847757813356977,f,399,f,t,32392,0
a,51,9.173135754622429,y,p,,t,4.78307310541729,t,843,f,f,64724,0
b,38,1.368186309189614,y,p,cc,v,0.3447900817821059,t,427,f,t,52299,0
c,47,9.502373538208024,u,g,cc,v,0.2852736057562716,t,751,?,t,35641,0
a,50,4.460057729579558,u,g,cc,v,1.4109353734660006,f,668,f,f,99534,1
c,45,1.8513292883861965,u,g,cc,v,1.3085284186795298,t,342,t,f,26305,0
d,64,5.419009473783581,y,p,cc,t,1.234893995359999,f,718,t,f,118262,1
a,50,8.729458358764083,y,p,cc,v,4.531272902605183,f,787,t,t,38782,0
c,22,7.322248864095612,y,g,cc,t,1.2477309992475305,f,377,t,t,98257,0
a,65,8.065611478614498,y,p,cc,v,1.359748630643155,t,569,f,f,125299,0
b,36,6.587833667107174,y,g,no_cc,v,3.7969913120898187,f,614,f,f,97963,1
d,21,6.922765645178525,u,p,no_cc,t,2.2486992122527,t,467,f,f,132086,0
d,52,8.491956515653193,y,p,cc,t,3.883552784775906,t,638,f,f,141987,0
a,66,2.4966800885918596,y,g,no_cc,v,0.3268307878219262,t,492,t,t,40566,0
c,34,4.894249636431405,u,p,no_cc,t,2.4378559683669216,t,752,f,t,144591,1
c,61,2.2120944181960223,y,g,no_cc,v,0.16806800091641316,t,582,f,f,87766,0
c,45,9.87668007996647,y,p,cc,t,0.3132660172767726,t,635,t,f,26511,0
d,47,9.440593396866133,u,g,cc,t,4.532187266722055,f,689,f,t,134816,1
d,46,0.394268113685059,u,p,cc,v,0.6962268555879758,f,824,f,t,127765,1
c,63,7.055751725156885,y,p,no_cc,v,2.6621034113760853,t,539,f,f,138360,0
b,23,9.252483174156659,y,p,no_cc,t,2.055478013003533,f,782,f,t,46177,0
b,52,1.8057534512733353,u,p,cc,v,1.7367166312942133,t,757,t,t,24765,0
c,58,5.679452305526294,y,g,cc,v,4.499166728436363,t,388,t,f,40354,0
a,54,9.154882975880419,u,p,cc,t,0.1091169838774475,f,394,f,t,43929,0
d,41,0.3394597858579884,y,g,no_cc,v,3.3189484308779456,f,751,f,t,48820,1
c,46,6.974202672468399,y,g,no_cc,v,4.816972171067752,f,727,f,t,131576,1
d,66,2.9734900737255074,u,p,no_cc,t,2.80084091730921,f,450,t,t,49523,0
b,63,9.243961953765304,u,p,no_cc,v,4.684112310165459,f,813,f,t,91088,1
c,48,9.710582451653679,y,g,cc,v,0.26128939643011884,t,675,t,f,86163,0
a,52,9.442664891134338,y,p,cc,v,2.093966595370807,t,321,t,t,97525,0
a,50,4.742142166574638,u,p,no_cc,t,1.3007889548102558,t,612,f,t,33780,0
b,69,8.620426509893134,u,p,no_cc,t,3.6541048249036487,f,818,f,t,26589,0
b,38,8.445493985350703,y,p,cc,t,4.906485452486233,t,505,t,f,54812,0
a,49,3.1910047324325563,u,p,no_cc,t,1.282650312221239,f,674,t,f,113664,1
b,40,8.289154741506774,u,p,no_cc,v,3.2708730073703722,f,750,f,t,65939,0
d,50,0.3700763471549262,y,p,cc,v,0.9904881637987006,t,478,t,t,71493,0
d,20,5.96269878482053,y,p,no_cc,t,2.8266512728580495,t,509,t,t,124188,0
b,35,2.3000883728770303,y,p,no_cc,v,2.319662433441681,f,799,f,t,113326,1
d,42,1.205668857772788,u,p,no_cc,t,4.860026648157685,f,763,f,f,60953,1
b,59,0.7695320162920916,u,g,cc,t,3.042636363482333,f,423,t,t,85785,1
c,48,6.962887758781397,y,p,no_cc,t,1.747531860434094,t,412,f,f,39309,0
d,20,3.3987496376806616,u,g,no_cc,t,0.5704789244396669,t,311,f,t,74195,0
b,57,7.247667715287615,u,g,no_cc,t,0.7562341436746728,t,425,f,f,135662,0
b,63,0.6535634079894237,u,g,cc,t,1.1265846497561753,f,630,t,t,45901,1
d,41,3.152903378306103,u,p,no_cc,t,1.25483330670149,t,582,f,f,43576,0
d,67,5.394912923753372,u,g,cc,v,4.253080289205689,f,439,t,t,51508,0
b,49,7.907231648389636,y,p,no_cc,v,2.8061139414126246,t,700,t,f,94711,0
b,64,3.187525029320699,u,p,cc,v,2.616954556871832,f,396,f,f,45464,0
d,39,6.2589137643700905,y,g,no_cc,t,0.5738443593460874,f,816,f,f,80281,1
c,40,8.85977748236187,y,p,cc,t,4.300698466747175,t,368,f,f,36260,0
a,19,6.158631881823045,u,p,cc,v,3.6140715160424186,f,417,t,t,144997,1
a,44,2.329594747536338,y,g,no_cc,t,0.3383418095000079,t,358,t,t,55440,0
b,59,0.2440078155653802,u,p,cc,v,3.539175486148843,f,332,t,t,115082,1
c,19,8.700988739009299,u,g,no_cc,v,2.7176910867132302,f,617,f,t,125583,1
b,43,0.21269410850387138,u,p,cc,t,0.4086267287338913,f,349,f,f,76683,0
b,34,8.747016726841995,u,p,no_cc,v,2.291503207643282,t,788,t,f,144206,0
a,57,5.28937134027212,u,p,cc,t,2.4234814356502348,t,318,t,t,61430,0
a,50,9.390676985128962,y,g,cc,v,0.8288727008163788,f,496,t,f,21987,0
b,26,7.987832357736654,u,g,no_cc,t,4.728490735001412,f,749,f,t,134778,1
d,60,9.979341105333376,u,p,cc,t,4.24987685740331,t,751,f,f,45105,0
d,65,3.5071181545171015,u,p,cc,v,3.3451116866455415,f,588,f,f,98484,1
c,56,7.671882889311269,y,p,no_cc,t,2.311477805003036,t,440,t,t,138747,0
a,46,4.019309136092422,y,g,cc,t,2.0588277079225428,t,383,t,t,33026,0
c,59,4.798756203039089,u,p,cc,t,3.2548673357547706,f,690,f,t,88309,1
d,43,6.275054632183701,u,g,no_cc,t,2.7271593470345272,f,514,f,t,65927,0
c,52,8.736771141863388,u,g,no_cc,t,0.3113655294094281,f,825,t,t,95414,1
a,67,9.840834691992951,y,p,no_cc,v,2.5625132438516585,f,514,t,f,77535,0
a,42,7.682734138645182,u,g,no_cc,v,4.032018086164197,f,702,f,t,62946,0
c,41,4.177667821673338,y,p,cc,v,2.29619938798479,t,427,f,t,146503,0
d,30,4.213570022770702,u,g,no_cc,v,0.25978288777134206,f,776,t,t,76561,1
a,24,7.375823015888915,u,p,no_cc,t,3.9313909969201655,t,703,f,t,30377,0
b,53,2.3877714576830233,u,p,cc,v,1.006818910679872,t,328,t,f,73592,0
c,62,1.1047411313139466,y,g,no_cc,v,1.2931041744401939,f,637,t,t,27347,1
a,37,3.546221576407765,y,p,no_cc,v,0.8235317671614795,f,660,t,f,53776,1
b,18,2.8723899165408175,y,p,cc,t,1.6510753243574876,t,691,t,f,23783,0
c,25,2.963081204559901,y,g,cc,t,3.783757528443175,f,517,t,?,75798,0
d,63,2.3360775104990994,y,g,no_cc,v,2.5969292975196865,f,501,t,t,24298,0
d,33,0.42093189636361883,y,p,cc,t,1.024406370753563,t,316,t,t,90204,0
c,31,0.1787393473341381,u,g,no_cc,v,4.3891503907602045,f,621,f,f,106207,1
d,29,9.877223897360315,u,g,no_cc,t,4.397909274757646,f,817,f,t,120356,1
b,68,4.277731337358624,u,g,cc,v,4.352892125230035,f,624,f,t,75161,1
d,40,3.8432664715968166,u,g,cc,t,1.1939810569076963,t,711,f,t,80652,1
d,32,6.796472826930699,u,p,cc,v,2.2561967209049403,f,617,t,f,54484,1
d,45,2.1825388786506417,u,p,no_cc,v,4.924948280704376,t,381,f,f,118614,0
a,51,9.499611839502254,y,g,no_cc,v,3.8600623815499517,f,773,t,f,149572,1
d,19,7.863450144155521,u,g,no_cc,v,0.1358371061277991,f,767,f,t,132695,1
c,49,0.8941100231225951,y,p,cc,t,0.32602295630246025,t,724,t,f,40922,0
c,40,4.175807757849284,y,g,no_cc,t,2.319656884061664,t,503,f,f,54028,0
a,39,8.791183075621646,u,g,cc,v,4.546101029307801,t,686,t,f,131461,0
a,68,9.447320222914103,y,p,cc,v,2.693508989763571,f,397,f,f,40316,0
b,42,4.674015112498697,u,p,cc,v,2.4890625401714512,t,644,f,f,96996,1
c,39,6.134113892107077,u,p,cc,t,0.5273684997831529,t,507,t,f,36968,0
d,39,1.6703394609207523,u,g,no_cc,t,3.2839005236214702,f,813,t,f,50266,1
c,66,9.911686261369766,u,p,cc,t,4.110515803001127,t,465,t,f,145679,0
c,69,2.3167170138344337,?,p,no_cc,v,1.9021000375378116,f,321,t,f,115745,1
a,59,9.427317741351256,y,g,cc,v,3.8780592546266375,f,453,f,f,44000,0
a,23,6.496466489923685,y,p,cc,v,4.8223832695040585,f,738,f,t,143239,1
c,32,6.077367948788591,y,g,cc,t,1.0188322956384455,f,594,f,t,34011,0
c,60,5.126885110165086,y,g,no_cc,v,2.6166481559737065,f,518,f,t,22866,0
d,54,2.3066981171775867,u,p,no_cc,t,1.4356897904228778,f,794,f,f,132669,1
b,50,1.7652803200550826,y,g,cc,t,3.9642720951691968,t,529,t,f,25898,0
a,25,2.2048620907017535,y,p,cc,t,2.8879668294057876,f,319,t,t,38395,0
a,61,1.8643826214425452,y,p,cc,v,3.1729120877515187,f,447,f,f,59019,0
a,61,7.795844735667533,u,g,cc,v,3.9895707980794706,f,407,t,t,123243,0
a,22,3.501252591667301,u,g,no_cc,t,1.9798523633122744,t,702,f,f,24006,0
a,56,0.5784267656339637,y,g,no_cc,t,4.575450342035216,f,782,f,f,54393,1
d,21,9.691026301408113,y,p,cc,v,2.6651443362307,t,666,f,t,30956,0
c,23,8.837858849634257,y,g,cc,v,0.78977411417674,f,713,f,f,70042,0
b,,9.27752283195213,y,p,no_cc,t,3.4794955908440124,t,608,f,t,116199,0
a,49,9.949078226464353,u,g,cc,v,3.9663067521912723,t,433,f,t,26078,0
c,69,1.738952492194873,y,g,no_cc,v,1.5838083853376332,f,582,t,t,49631,0
d,47,3.9624201890265875,y,g,no_cc,v,4.285896284993765,t,372,t,t,115676,0
a,64,7.582384757040913,y,p,cc,t,4.530716273828832,t,780,f,t,141724,0
b,52,6.960206180537922,u,p,cc,t,1.3845224368890445,t,651,f,t,82901,1
c,57,1.5389590633985506,y,p,cc,v,4.91760736357611,t,625,t,t,127227,1
b,69,8.158331249906178,u,g,no_cc,v,0.7035576402437921,t,742,t,t,89497,0
a,33,2.2444057183666066,y,g,no_cc,t,1.01007834201245,f,399,t,t,114813,1
c,30,2.2381761482262306,y,p,no_cc,t,0.9211241961901306,t,358,t,f,137192,0
d,67,5.3697442289341355,y,p,cc,t,4.469948550039352,f,807,t,t,61574,1
b,59,5.929399348417031,y,p,no_cc,v,3.271462761624809,f,557,t,t,138494,1
d,47,5.8008620783781115,u,g,no_cc,v,0.7605214161113644,f,712,t,f,51417,1
c,36,0.9148683739775487,u,p,no_cc,v,2.201617091841745,f,751,f,f,108020,1
c,34,8.774608626303804,u,g,cc,v,3.07649012534901,t,364,f,f,103639,0
b,36,2.6560004258870604,y,g,cc,v,0.41732042494691646,f,453,t,t,85006,1
d,45,1.2951492128280417,u,g,no_cc,v,4.412081842036693,f,565,f,t,114881,1
b,43,8.887480798689772,y,p,cc,t,4.018017677207676,f,378,f,f,131862,0
d,54,9.556514982297534,y,p,no_cc,t,2.526033867883191,t,614,t,t,59454,0
a,43,8.621276172654506,y,g,cc,v,4.835633076295852,t,547,f,t,21587,0
a,40,8.09516074724878,u,g,no_cc,t,2.0888048963754984,f,713,f,t,141688,1
d,26,6.552419806390217,y,p,cc,t,4.920551595182489,t,324,f,t,128107,0
a,29,5.5085737060913935,u,p,cc,v,3.339599994018135,t,583,,f,135584,0
c,18,0.8698675991141014,u,g,no_cc,v,3.173356366269707,t,748,t,f,74710,0
c,18,4.084532130706987,y,g,no_cc,t,0.829774476478925,f,600,f,f,143157,1
b,64,,u,g,no_cc,t,4.40963879152322,f,367,f,t,106567,1
d,51,2.5975378376032623,u,g,cc,t,2.1374484396030757,f,306,f,f,111748,1
b,49,7.234201136885849,y,g,no_cc,t,0.8111670289123968,t,436,t,t,95886,0
b,65,4.9587573507877085,u,p,no_cc,t,0.0630375998787952,t,463,f,f,38816,0
b,42,0.8104621590764793,u,g,cc,t,2.7987784181919126,t,382,f,f,105824,0
c,57,2.2018320194981134,u,g,no_cc,t,2.6369981106133817,t,719,t,f,49432,0
a,62,6.832587636595959,u,g,cc,t,3.596768111845793,f,372,t,t,129758,1
d,18,0.7613085949030018,y,g,cc,v,4.4512902650890105,t,536,f,t,68617,0
d,33,8.512069140487688,u,g,cc,v,0.3970329232151476,t,345,f,f,92373,0
b,56,4.951465270139743,y,p,cc,v,3.657482451701812,t,561,f,f,54217,0
b,22,4.80586577326648,u,g,no_cc,t,0.9370597204879111,f,475,t,t,40884,0
c,39,5.924077846595176,u,g,cc,t,4.290885265785819,t,465,f,f,25454,0
d,46,8.246809659251491,y,p,no_cc,v,4.09531756930828,f,669,t,t,94960,1
a,20,3.4780920790219305,y,g,no_cc,v,2.7039687749277217,f,353,t,f,122421,1
a,29,6.780161525590636,u,g,cc,v,3.5512139931165576,t,718,t,t,127173,1
c,43,5.657319639957911,y,p,cc,t,1.5717505659187418,t,806,f,t,63618,0
a,33,2.6702827016942132,u,p,cc,v,2.3558394946640733,f,640,f,t,103948,1
a,68,8.78629986355158,u,g,no_cc,t,4.108184488552358,t,426,t,f,82671,0
a,54,7.974260216069281,y,p,cc,v,2.2963259858660696,t,708,t,f,67111,0
b,39,6.584518346584255,y,p,cc,v,1.788991326627209,t,666,f,f,59613,0
b,46,8.505817290942419,u,g,no_cc,v,2.4710622362514996,t,570,f,f,105678,0
b,31,8.672942009598025,y,p,cc,t,4.141246262186092,f,678,t,t,140592,1
b,45,7.083629767150348,u,g,no_cc,v,1.6760402368543637,f,372,t,t,122928,0
a,22,8.37013328363672,u,p,no_cc,t,0.868807965678719,f,547,t,t,144917,0
b,64,6.974714616692836,y,p,no_cc,t,3.5600701016539036,t,342,t,f,79993,0
c,66,6.801407717603004,u,p,cc,v,4.129891063540409,f,676,t,t,148652,1
b,47,6.186113782151843,u,g,cc,t,0.5031873926176667,t,340,t,f,28848,0
c,63,7.527166395576412,u,g,cc,t,1.1993705637797236,f,469,t,t,134853,0
d,69,1.586051052930737,y,g,cc,v,0.7098599488049695,f,511,f,t,98672,1
d,22,8.808707591989284,u,p,no_cc,v,1.7397070579108331,,792,t,f,139279,1
a,29,8.71843527745232,y,g,no_cc,t,2.251754894527063,t,338,f,t,86125,0
b,33,0.29247283034559146,u,p,no_cc,t,3.7441316848165322,f,668,t,f,106444,1
d,43,8.258167505647627,y,p,no_cc,v,3.2557379244083706,t,450,f,f,137509,0
c,43,1.288698674734452,y,p,cc,t,3.1046428373921557,t,410,t,t,81602,0
b,65,3.351188542591419,y,p,cc,v,1.761874733048272,t,779,f,f,92045,1
c,38,7.435082562916078,y,g,no_cc,t,4.2072377654238,t,735,t,t,125997,0
c,56,1.607598960483082,u,g,no_cc,t,2.3564358369908227,t,346,t,t,62222,0
b,53,8.179670241190621,u,p,no_cc,v,4.8955246900757725,f,665,f,f,69223,0
c,50,8.32134177957742,y,p,no_cc,v,3.1707106914786842,t,368,t,f,130012,0
b,47,5.074677337608362,y,p,no_cc,t,0.6313237078225137,f,598,f,f,131246,1
c,54,0.0638587171683358,u,g,no_cc,v,3.3808878103771702,f,595,t,t,85333,1
b,40,2.870381331749128,y,p,no_cc,t,1.625520077158495,,502,f,f,72732,0
d,27,6.169269183757422,y,g,no_cc,v,3.4316359834304873,f,360,f,f,142650,1
d,22,9.811861780274235,y,p,cc,v,0.3482057408120287,f,613,f,t,69420,0
a,53,6.3181352701666835,u,g,no_cc,t,0.8744071858797969,t,460,f,t,95504,0
d,51,2.5980358106415977,u,g,cc,t,4.2786862945289315,f,630,f,t,22462,1
b,69,6.340057030996114,y,p,no_cc,v,1.1358977851175744,t,827,f,f,29460,0
d,48,5.3998537971585545,y,p,no_cc,t,4.1852056262147,f,637,f,t,119319,1
d,27,7.798453951511436,y,g,no_cc,v,1.396380442272052,t,603,f,t,145602,0
a,36,1.069806388269584,y,p,cc,t,3.214409550293538,f,802,f,t,29275,1
a,49,7.61027902502028,u,p,cc,v,3.4707528675491552,f,637,f,t,114213,1
d,18,5.412665786761103,y,g,cc,t,2.5632737657252647,f,849,t,t,33269,1
c,22,9.629920038589946,y,g,no_cc,v,1.5265533834836564,t,574,t,f,149593,0
d,62,3.418721660386861,y,g,no_cc,v,1.0632218818554806,t,463,f,f,142672,0
b,21,6.326218931339481,y,p,no_cc,v,0.1659467728121311,f,742,f,t,85942,1
a,33,9.320281055100175,y,g,cc,v,1.519732006203619,t,618,f,f,92920,0
b,41,1.0250972799067926,u,p,no_cc,v,3.265813952656415,t,803,t,f,140737,1
b,33,9.372284872364512,u,g,cc,v,4.691524092242413,t,686,t,t,42553,0
a,19,6.878857223008134,y,g,cc,t,4.35602241131526,f,793,t,f,44366,1
c,66,0.678370591051719,u,p,cc,v,3.830323882676513,t,789,t,t,64036,0
d,?,3.0096356694681625,y,g,cc,t,3.9422367162664935,t,372,t,f,37369,0
c,49,7.081720886452816,u,,cc,v,3.3249245173799764,t,808,t,t,31795,0
a,44,0.673506014687717,u,p,cc,t,1.301434287830015,t,689,f,f,90021,1
a,37,5.8217046017627325,y,g,cc,t,4.535975153529149,t,594,f,t,127205,0
c,41,3.4588305695295674,u,g,cc,v,3.3536615595291703,t,668,f,f,88154,1
d,29,6.209155177674771,y,g,cc,v,2.8022031549022,f,848,f,f,50143,1
d,67,0.4574203381251285,y,p,cc,v,0.5549473460674054,t,486,f,t,49425,0
b,52,8.715368061523762,u,g,no_cc,v,2.235277719032127,t,744,f,t,108209,0
c,50,9.734889691773969,y,g,cc,v,2.3017913560096313,t,662,f,t,95139,0
c,50,9.688778552856915,y,p,cc,v,4.3228180476133495,t,422,t,f,125232,0
c,68,7.496518317429247,y,p,cc,t,2.733241100938942,f,487,f,t,25368,0
c,60,1.3008624013063197,y,p,no_cc,v,1.9020027448520482,t,719,f,t,24621,0
c,54,7.582631959290226,u,p,no_cc,t,4.884001642553296,t,551,f,t,78829,0
b,29,0.2458691645880151,y,p,cc,t,0.5536029666315784,f,848,t,t,149036,1
c,20,0.22123551528997254,u,g,no_cc,v,2.112742141559723,f,634,f,t,80294,1
c,18,3.2361021914954122,u,p,no_cc,v,0.21012337585702645,t,391,f,t,34719,0
b,50,4.886431904046658,u,g,cc,v,3.6995206038346518,t,829,t,f,49227,0
c,57,7.704074178077932,y,p,cc,v,4.5903827609957535,f,362,f,t,129430,0
a,27,6.832953766065052,u,p,cc,t,1.4001866477524472,t,811,f,t,27566,0
b,60,4.459027063767484,y,p,no_cc,v,4.291708383995604,f,438,f,t,32306,0
c,61,2.736266662816659,u,p,no_cc,v,1.4610911523094887,f,484,f,f,73822,0
b,46,9.971245001577111,y,g,no_cc,v,4.553850808219576,f,504,f,t,44042,0
d,30,4.261813022359729,u,p,no_cc,v,3.7698095179839197,t,513,f,f,35086,0
d,29,4.513870243296755,u,p,cc,t,4.024533884207193,t,555,f,t,37387,0
c,48,1.6362382119166918,y,g,no_cc,v,0.0900327780022725,f,434,f,t,47042,0
,63,7.948095487499294,y,p,no_cc,t,4.81405178537013,t,387,f,f,109424,0
b,19,6.936822257814886,y,g,cc,v,3.633354960351616,f,506,f,t,71618,0
b,68,2.207696127887604,y,g,cc,t,1.5237554769306665,f,428,f,t,112050,1
b,67,0.823810456158427,u,g,cc,t,4.146973324294235,f,302,f,t,38323,0
c,52,6.804993020747131,y,g,cc,t,1.4076059920746498,t,420,t,f,38019,0
c,40,6.545112142811353,u,p,no_cc,v,4.363769197830639,f,684,t,t,95426,1
d,34,2.7325952699820935,u,g,cc,v,0.5629019520596851,f,337,t,f,60863,0
a,43,9.508635622504103,u,g,no_cc,t,3.518429887303979,t,640,f,f,140953,0
a,25,1.5105789178090023,u,g,no_cc,v,2.7034923832245514,t,320,f,t,131023,0
c,46,4.323348010426019,y,g,no_cc,v,0.48267235097720407,f,541,f,f,30283,0
d,43,9.436159201675988,y,p,no_cc,t,1.209469141294195,f,754,f,t,38279,0
d,27,4.197273169261223,u,g,cc,v,0.06202018138657395,t,602,f,f,66999,0
a,43,6.385259476640855,u,p,no_cc,t,2.343839827322529,t,368,f,f,82780,0
a,51,3.9759439796279428,u,g,no_cc,v,1.5063263038000019,t,428,t,t,42908,0
c,68,2.7421520234867005,u,p,cc,t,2.991787421488794,f,495,f,t,81584,1
b,58,9.839776479598282,u,g,cc,v,1.486189038543086,f,439,f,t,146278,0
a,24,4.09334006315043,y,g,cc,v,1.4995955575349234,t,743,t,t,133002,1
d,21,8.940992036791345,y,g,no_cc,t,3.715965993658017,t,582,f,t,70225,0
c,67,2.299546058910862,u,g,cc,v,0.24071417989176724,t,611,t,f,57952,0
a,62,2.131047040250833,y,p,no_cc,v,4.514474975959936,f,834,f,f,120706,1
a,28,0.3113408288451136,u,g,cc,t,4.261319371955907,f,576,t,t,57663,0
a,46,6.5166682537588505,u,g,cc,t,3.3390234161320325,t,360,f,f,142019,0
d,53,3.6852634372376114,u,g,cc,t,2.9661078505369214,t,618,f,f,129708,1
c,,8.64358249839637,u,g,cc,v,4.4615124906982615,t,351,f,f,81381,0
d,38,4.732099066915572,y,p,no_cc,t,0.9266508976435722,f,452,f,f,67929,0
d,53,9.681934279147217,u,g,cc,v,0.39484581095414306,f,610,t,f,29343,0
c,27,1.8552551570312115,u,g,cc,t,1.1975508495476905,f,843,f,f,96173,1
c,54,8.686231679556109,u,g,cc,v,3.9728913935009516,t,688,t,f,120260,0
d,26,7.765968527917417,y,p,cc,t,0.17335133363241662,t,847,t,t,59791,0
d,41,7.70921844644052,y,g,cc,v,2.914034175417448,t,476,t,f,49134,0
a,52,8.447832281168877,y,p,cc,t,4.977187580956549,f,661,t,t,132366,1
a,66,7.610239909429989,u,p,cc,v,4.278480469187697,t,613,f,t,67101,0
d,52,6.262203216314154,u,p,no_cc,t,2.607228445217947,f,396,f,t,89443,1
a,65,1.3124487768238757,u,g,no_cc,t,0.3182045464332117,f,512,t,t,119111,1
b,53,0.32526179491251916,y,g,cc,t,4.156867571928549,t,436,t,t,77530,0
c,35,9.208478478156868,u,g,no_cc,t,2.9948925408860525,f,305,f,,66799,0
a,66,6.166503145207381,u,p,cc,v,0.5746649852978342,f,408,t,t,24827,0
a,56,7.965372909761763,u,p,no_cc,v,0.469286424116781,f,846,t,f,116143,1
b,49,4.815223515125501,u,p,cc,v,4.548134097182962,f,338,t,t,82653,1
a,41,1.1730818896239448,u,p,cc,t,3.346001314690392,f,724,t,f,33699,1
a,40,1.2518579220255044,u,g,cc,v,4.146433996583777,t,560,t,f,122828,0
d,49,6.855652872289713,y,p,no_cc,t,4.394894501411336,f,725,f,f,133497,1
c,54,4.303058948994627,y,g,no_cc,v,2.858861760241611,f,386,t,t,111419,1
c,29,2.005247267003367,y,g,no_cc,v,2.5872317587752063,t,764,f,f,134527,1
d,66,4.915945467414369,u,p,cc,v,2.152137051604951,t,375,t,t,136972,?
b,30,0.6420893707513409,y,p,no_cc,v,1.5847329389555964,f,770,t,t,25313,1
b,40,5.819714019143988,u,g,cc,t,2.1729798042935586,t,713,f,t,33598,0
d,42,2.6899340443509767,y,p,cc,t,3.869398278650782,t,756,t,t,131362,1
a,52,7.975591006371881,u,p,no_cc,v,3.0096171550756576,f,584,f,t,135445,0
c,58,3.1036195892357377,y,p,cc,v,4.462616449774231,t,538,f,f,48807,0
a,47,4.552201490818012,y,p,no_cc,v,2.216900071895939,f,671,f,t,90423,1
d,34,0.11620539908100636,y,p,cc,v,3.03544789359377,t,794,f,f,89390,1
c,66,0.7244688779455888,u,g,no_cc,v,3.1565377654599436,f,344,f,f,65226,0
c,37,3.924935564066848,y,g,cc,t,2.9584858115316277,f,700,f,f,79550,1
a,65,4.799388347171235,y,p,cc,t,3.5131688654275814,f,546,t,t,100072,1
d,42,6.000205481193037,u,g,no_cc,v,1.1871673418740314,t,749,f,t,23558,0
a,39,2.9166257870930323,y,p,cc,t,2.561818887728953,t,784,t,t,95308,1
d,30,6.949818861265426,y,g,cc,v,0.5211240140417384,f,317,f,f,70113,0
c,36,8.601223971892045,u,p,cc,t,1.9225566382240626,t,588,t,t,72999,0
